date,vem_id,merc_id,daily_quantity,merc_brand_code,merc_type_code,machine_type,capacity,scene_code,city_name,merc_sale_price,max_temperature,min_temperature,weather,wind_level,event_name,is_offday,coupon_amount,discount_quantity,is_available,stockout_flag,outage_flag,suspension_flag
2025-03-09,VEM0003,MERC00002,0.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,30.43,22.83,阴,4,无,1,0.0,0,1,0,0,0
2025-03-10,VEM0003,MERC00002,4.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,27.22,20.65,晴,1,无,0,1.0,1,1,0,0,0
2025-03-11,VEM0003,MERC00002,8.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,28.8,21.8,小雨,1,无,0,0.0,0,1,0,0,0
2025-03-12,VEM0003,MERC00002,7.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,24.85,19.26,晴,1,无,0,0.0,0,1,0,0,0
2025-03-13,VEM0003,MERC00002,10.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,29.31,22.59,晴,1,无,0,0.0,0,1,0,0,0
2025-03-14,VEM0003,MERC00002,9.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,26.88,19.02,小雨,1,无,0,1.0,1,1,0,0,0
2025-03-15,VEM0003,MERC00002,9.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,25.94,19.63,晴,3,无,1,1.0,1,1,0,0,0
2025-03-16,VEM0003,MERC00002,7.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,28.06,19.63,晴,2,无,1,0.0,0,1,0,0,0
2025-03-17,VEM0003,MERC00002,7.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,28.67,21.58,多云,4,无,0,0.0,0,1,0,0,0
2025-03-18,VEM0003,MERC00002,10.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,27.26,19.39,小雨,1,无,0,0.0,0,1,0,0,0
2025-03-19,VEM0003,MERC00002,9.0,BRAND1,TYPE1,standard,30,2,西安市,3.8,26.74,17.94,阴,2,无,0,0.0,0,1,0,0,0
2025-01-21,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,23.49,17.08,晴,1,无,0,0.0,0,1,0,0,0
2025-01-22,VEM0003,MERC00003,8.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,18.45,12.59,小雨,3,节假日,0,0.0,0,1,0,0,0
2025-01-23,VEM0003,MERC00003,6.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,22.79,17.45,晴,4,无,0,0.0,0,1,0,0,0
2025-01-24,VEM0003,MERC00003,5.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,25.97,17.69,晴,2,无,0,1.0,1,1,0,0,0
2025-01-25,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,20.0,11.45,晴,2,无,1,0.0,0,1,0,0,0
2025-01-26,VEM0003,MERC00003,1.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,20.99,13.95,阴,2,无,1,0.0,0,1,0,0,0
2025-01-27,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,20.44,12.78,晴,1,无,0,0.0,0,1,0,0,0
2025-01-28,VEM0003,MERC00003,3.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,22.13,13.32,多云,2,无,0,0.0,0,1,0,0,0
2025-01-29,VEM0003,MERC00003,9.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,20.87,12.83,多云,2,无,0,0.0,0,1,0,0,0
2025-01-30,VEM0003,MERC00003,6.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,23.68,18.35,晴,4,无,0,0.0,0,1,0,0,0
2025-01-31,VEM0003,MERC00003,9.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,23.55,16.87,多云,2,无,0,2.0,1,1,0,0,0
2025-02-01,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,21.63,12.72,晴,2,无,1,0.0,0,1,0,0,0
2025-02-02,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,21.8,14.92,多云,4,无,1,0.0,0,1,0,0,0
2025-02-03,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,23.93,16.34,多云,4,无,0,0.0,0,1,0,0,0
2025-02-04,VEM0003,MERC00003,6.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,23.26,17.0,多云,4,无,0,0.0,0,1,0,0,0
2025-02-05,VEM0003,MERC00003,6.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,24.36,15.43,晴,2,无,0,0.0,0,1,0,0,0
2025-02-06,VEM0003,MERC00003,7.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,23.09,15.14,小雨,3,无,0,0.0,0,1,0,0,0
2025-02-07,VEM0003,MERC00003,5.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,21.04,13.76,晴,3,无,0,0.0,0,1,0,0,0
2025-02-08,VEM0003,MERC00003,4.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,23.46,17.93,阴,2,无,1,0.0,0,1,0,0,0
2025-02-09,VEM0003,MERC00003,0.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,21.26,14.96,小雨,1,无,1,0.0,0,1,0,0,0
2025-02-10,VEM0003,MERC00003,1.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,24.04,15.34,多云,3,无,0,0.0,0,1,0,0,0
2025-02-11,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.19,21.05,晴,4,无,0,0.0,0,1,0,0,0
2025-02-12,VEM0003,MERC00003,5.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.23,17.5,多云,1,无,0,0.0,0,1,0,0,0
2025-02-13,VEM0003,MERC00003,5.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,22.6,16.08,多云,3,无,0,0.0,0,1,0,0,0
2025-02-14,VEM0003,MERC00003,3.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,25.2,19.59,晴,4,无,0,0.0,0,1,0,0,0
2025-02-15,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,22.42,16.92,小雨,4,无,1,0.0,0,1,0,0,0
2025-02-16,VEM0003,MERC00003,0.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.3,17.33,多云,4,无,1,1.0,1,1,0,0,0
2025-02-17,VEM0003,MERC00003,0.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,24.96,16.55,阴,4,无,0,0.0,0,1,0,0,0
2025-02-18,VEM0003,MERC00003,3.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.12,20.19,多云,3,无,0,0.0,0,1,0,0,0
2025-02-19,VEM0003,MERC00003,4.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,27.29,20.98,晴,1,无,0,0.0,0,1,0,0,0
2025-02-20,VEM0003,MERC00003,8.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,27.41,22.35,晴,2,无,0,0.0,0,1,0,0,0
2025-02-21,VEM0003,MERC00003,4.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.38,18.26,小雨,3,无,0,0.0,0,1,1,0,0
2025-02-22,VEM0003,MERC00003,3.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,27.9,20.67,阴,1,无,1,1.0,1,1,0,0,0
2025-02-23,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,22.85,16.68,小雨,4,无,1,0.0,0,1,0,0,0
2025-02-24,VEM0003,MERC00003,1.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,27.86,20.74,晴,2,无,0,0.0,0,1,0,0,0
2025-02-25,VEM0003,MERC00003,4.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.42,19.92,多云,3,无,0,0.0,0,1,0,0,0
2025-02-26,VEM0003,MERC00003,4.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,19.84,12.57,晴,3,无,0,1.0,1,1,0,0,0
2025-02-27,VEM0003,MERC00003,6.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,28.21,19.32,多云,3,无,0,0.0,0,1,0,0,0
2025-02-28,VEM0003,MERC00003,3.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,28.9,20.38,晴,3,无,0,0.0,0,1,0,0,0
2025-03-01,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,23.94,18.85,晴,4,无,1,0.0,0,1,0,0,0
2025-03-02,VEM0003,MERC00003,7.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,29.71,23.44,多云,2,无,1,1.0,1,1,0,0,0
2025-03-03,VEM0003,MERC00003,1.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.4,20.92,多云,4,无,0,0.0,0,1,0,0,0
2025-03-04,VEM0003,MERC00003,5.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,28.06,19.25,晴,4,无,0,1.0,1,1,0,0,0
2025-03-05,VEM0003,MERC00003,4.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.72,17.99,晴,2,无,0,0.0,0,1,0,0,0
2025-03-06,VEM0003,MERC00003,8.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,23.28,17.89,多云,1,无,0,0.0,0,1,0,0,0
2025-03-07,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,27.92,21.62,多云,4,无,0,0.0,0,1,0,0,0
2025-03-08,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,25.74,19.67,阴,4,无,1,0.0,0,1,0,0,0
2025-03-09,VEM0003,MERC00003,1.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.7,20.08,多云,2,无,1,0.0,0,1,0,0,0
2025-03-10,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,30.24,24.44,晴,4,节假日,0,0.0,0,1,0,0,0
2025-03-11,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,26.07,20.2,多云,3,无,0,0.0,0,1,0,0,0
2025-03-12,VEM0003,MERC00003,8.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,30.25,23.35,小雨,3,无,0,0.0,0,1,0,0,0
2025-03-13,VEM0003,MERC00003,6.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,27.74,19.93,晴,3,无,0,0.0,0,1,0,0,0
2025-03-14,VEM0003,MERC00003,9.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,25.69,18.27,晴,1,无,0,0.0,0,1,0,0,0
2025-03-15,VEM0003,MERC00003,2.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,25.67,18.24,晴,4,无,1,0.0,0,1,0,0,0
2025-03-16,VEM0003,MERC00003,0.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,31.72,26.25,阴,3,无,1,0.0,0,1,0,0,0
2025-03-17,VEM0003,MERC00003,0.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,31.95,24.06,小雨,2,无,0,0.0,0,1,0,0,0
2025-03-18,VEM0003,MERC00003,3.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,27.44,20.9,阴,2,无,0,0.0,0,1,0,0,0
2025-03-19,VEM0003,MERC00003,0.0,BRAND2,TYPE2,standard,36,2,西安市,4.6,25.23,18.83,多云,3,节假日,0,0.0,0,1,0,0,0
2025-01-21,VEM0003,MERC00004,4.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,20.97,13.04,晴,4,无,0,0.0,0,1,0,0,0
2025-01-22,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,23.4,14.52,多云,1,无,0,0.0,0,1,0,0,0
2025-01-23,VEM0003,MERC00004,8.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,22.67,14.96,多云,3,无,0,1.0,1,1,0,0,0
2025-01-24,VEM0003,MERC00004,6.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,20.98,13.34,小雨,1,无,0,0.0,0,1,0,0,0
2025-01-25,VEM0003,MERC00004,6.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,27.17,21.91,晴,1,无,1,0.0,0,1,0,0,0
2025-01-26,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,24.12,17.16,晴,3,无,1,0.0,0,1,0,0,0
2025-01-27,VEM0003,MERC00004,1.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,19.96,13.77,多云,2,无,0,0.0,0,1,0,0,0
2025-01-28,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,18.64,9.74,小雨,2,无,0,0.0,0,1,0,0,0
2025-01-29,VEM0003,MERC00004,4.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,20.91,14.59,晴,1,无,0,0.0,0,1,0,0,0
2025-01-30,VEM0003,MERC00004,8.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,20.61,15.1,多云,2,无,0,0.0,0,1,0,0,0
2025-01-31,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,23.36,15.18,晴,4,无,0,0.0,0,1,0,0,0
2025-02-01,VEM0003,MERC00004,0.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,28.21,22.62,多云,1,无,1,0.0,0,1,0,0,0
2025-02-02,VEM0003,MERC00004,5.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,22.31,14.28,晴,4,无,1,0.0,0,1,0,0,0
2025-02-03,VEM0003,MERC00004,3.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,23.3,14.33,晴,1,无,0,0.0,0,1,0,0,0
2025-02-04,VEM0003,MERC00004,5.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,22.98,15.15,小雨,2,无,0,0.0,0,1,0,0,0
2025-02-05,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.79,19.32,晴,2,无,0,0.0,0,1,0,0,0
2025-02-06,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,21.83,14.39,多云,4,无,0,0.0,0,1,0,0,0
2025-02-07,VEM0003,MERC00004,10.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.62,20.32,阴,3,无,0,1.0,1,1,0,0,0
2025-02-08,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,20.91,12.0,晴,4,无,1,0.0,0,1,0,0,0
2025-02-09,VEM0003,MERC00004,4.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.2,19.96,晴,1,无,1,1.0,1,1,0,0,0
2025-02-10,VEM0003,MERC00004,5.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,21.58,13.41,晴,1,无,0,0.0,0,1,0,0,0
2025-02-11,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,23.12,15.4,晴,1,无,0,0.0,0,1,0,0,0
2025-02-12,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,23.54,15.98,多云,3,无,0,2.0,1,1,0,0,0
2025-02-13,VEM0003,MERC00004,5.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,30.46,24.16,晴,3,无,0,0.0,0,1,0,0,0
2025-02-14,VEM0003,MERC00004,8.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.97,20.93,小雨,1,无,0,0.0,0,1,0,0,0
2025-02-15,VEM0003,MERC00004,4.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,27.49,18.52,多云,1,节假日,1,0.0,0,1,0,0,0
2025-02-16,VEM0003,MERC00004,4.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,26.88,20.66,晴,1,无,1,0.0,0,1,0,0,0
2025-02-17,VEM0003,MERC00004,3.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.74,17.32,多云,1,无,0,0.0,0,1,0,0,0
2025-02-18,VEM0003,MERC00004,6.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.21,19.82,阴,2,无,0,0.0,0,1,0,0,0
2025-02-19,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,21.08,15.6,阴,2,无,0,0.0,0,1,0,0,0
2025-02-20,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.7,17.85,晴,1,无,0,1.0,1,1,0,0,0
2025-02-21,VEM0003,MERC00004,10.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.28,19.57,晴,3,无,0,0.0,0,1,0,0,0
2025-02-22,VEM0003,MERC00004,5.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,27.6,22.59,晴,1,无,1,0.0,0,1,0,0,0
2025-02-23,VEM0003,MERC00004,2.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,28.36,22.13,晴,1,无,1,0.0,0,1,0,0,0
2025-02-24,VEM0003,MERC00004,6.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,29.42,22.02,晴,3,无,0,0.0,0,1,0,0,0
2025-02-25,VEM0003,MERC00004,4.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,21.84,14.11,多云,3,无,0,0.0,0,1,0,0,0
2025-02-26,VEM0003,MERC00004,9.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,24.87,18.13,多云,3,无,0,0.0,0,1,0,0,0
2025-02-27,VEM0003,MERC00004,8.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,26.56,18.71,多云,3,无,0,1.0,1,1,0,0,0
2025-02-28,VEM0003,MERC00004,9.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.83,20.46,多云,4,无,0,1.0,1,1,0,0,0
2025-03-01,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,27.39,19.76,多云,2,无,1,0.0,0,1,0,0,0
2025-03-02,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,27.24,18.73,多云,3,无,1,0.0,0,1,0,0,0
2025-03-03,VEM0003,MERC00004,5.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,24.51,16.7,多云,1,无,0,0.0,0,1,0,0,0
2025-03-04,VEM0003,MERC00004,8.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,23.63,16.08,多云,3,节假日,0,0.0,0,1,0,0,0
2025-03-05,VEM0003,MERC00004,10.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,26.49,21.34,多云,3,无,0,0.0,0,1,0,0,0
2025-03-06,VEM0003,MERC00004,9.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,27.78,20.78,晴,4,无,0,0.0,0,1,0,0,0
2025-03-07,VEM0003,MERC00004,0.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,29.32,21.69,小雨,3,无,0,0.0,0,1,0,0,0
2025-03-08,VEM0003,MERC00004,5.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,26.11,19.62,晴,2,无,1,0.0,0,1,0,0,0
2025-03-09,VEM0003,MERC00004,2.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,30.07,21.56,阴,4,无,1,0.0,0,1,0,0,0
2025-03-10,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,29.41,22.38,多云,2,无,0,0.0,0,1,0,0,0
2025-03-11,VEM0003,MERC00004,7.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,27.66,19.02,晴,4,无,0,0.0,0,1,0,0,0
2025-03-12,VEM0003,MERC00004,11.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,26.38,20.08,小雨,2,无,0,0.0,0,1,0,0,0
2025-03-13,VEM0003,MERC00004,13.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,27.91,19.23,晴,3,无,0,1.0,1,1,0,0,0
2025-03-14,VEM0003,MERC00004,0.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,26.38,20.04,多云,4,无,0,0.0,0,1,0,0,0
2025-03-15,VEM0003,MERC00004,6.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.13,20.07,多云,2,无,1,0.0,0,1,0,0,0
2025-03-16,VEM0003,MERC00004,5.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,25.88,16.9,多云,1,无,1,0.0,0,1,0,0,0
2025-03-17,VEM0003,MERC00004,8.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,29.8,21.75,多云,3,无,0,1.0,1,1,0,0,0
2025-03-18,VEM0003,MERC00004,6.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,26.83,21.6,阴,3,无,0,0.0,0,1,0,0,0
2025-03-19,VEM0003,MERC00004,9.0,BRAND3,TYPE3,standard,42,2,西安市,5.4,29.61,22.1,多云,4,无,0,0.0,0,1,0,0,0
2025-01-21,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.42,18.47,晴,4,无,0,0.0,0,1,1,0,0
2025-01-22,VEM0003,MERC00005,5.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,21.93,13.3,晴,3,无,0,0.0,0,1,0,0,0
2025-01-23,VEM0003,MERC00005,3.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,20.66,12.89,小雨,1,无,0,0.0,0,1,0,0,0
2025-01-24,VEM0003,MERC00005,1.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,23.1,15.23,多云,4,无,0,0.0,0,1,0,0,0
2025-01-25,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,22.95,17.32,小雨,2,无,1,0.0,0,1,0,0,0
2025-01-26,VEM0003,MERC00005,2.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,22.66,17.11,阴,2,无,1,0.0,0,1,0,0,0
2025-01-27,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,21.46,15.39,阴,2,无,0,0.0,0,1,0,0,0
2025-01-28,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,17.0,9.12,多云,1,无,0,0.0,0,1,0,0,0
2025-01-29,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,18.89,13.17,晴,2,无,0,0.0,0,1,0,0,0
2025-01-30,VEM0003,MERC00005,2.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.34,17.97,晴,2,无,0,0.0,0,1,0,0,0
2025-01-31,VEM0003,MERC00005,1.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,22.69,13.78,晴,3,无,0,0.0,0,1,0,0,0
2025-02-01,VEM0003,MERC00005,2.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,23.28,16.46,阴,4,无,1,0.0,0,1,0,0,0
2025-02-02,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.44,15.82,多云,1,无,1,0.0,0,1,0,0,0
2025-02-03,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,20.24,13.02,晴,4,无,0,0.0,0,1,0,0,0
2025-02-04,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.73,17.01,晴,2,无,0,0.0,0,1,0,0,0
2025-02-05,VEM0003,MERC00005,2.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,23.84,17.72,多云,3,无,0,0.0,0,1,0,0,0
2025-02-06,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,21.97,16.97,晴,1,无,0,0.0,0,1,0,0,0
2025-02-07,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,22.0,15.38,晴,4,无,0,0.0,0,1,0,0,0
2025-02-08,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,25.4,17.18,晴,4,无,1,0.0,0,1,0,0,0
2025-02-09,VEM0003,MERC00005,3.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.36,18.68,阴,3,无,1,0.0,0,1,0,0,0
2025-02-10,VEM0003,MERC00005,1.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,25.02,17.73,多云,4,无,0,0.0,0,1,0,0,0
2025-02-11,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.73,16.66,晴,3,无,0,0.0,0,1,0,0,0
2025-02-12,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,25.73,19.12,小雨,3,无,0,0.0,0,1,0,0,0
2025-02-13,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.9,17.2,小雨,2,无,0,0.0,0,1,0,0,0
2025-02-14,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.25,16.68,小雨,1,无,0,0.0,0,1,0,0,0
2025-02-15,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.64,16.55,多云,3,无,1,0.0,0,1,0,0,0
2025-02-16,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,27.25,19.81,阴,3,节假日,1,0.0,0,1,0,0,0
2025-02-17,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.28,15.75,多云,3,无,0,0.0,0,1,0,0,0
2025-02-18,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,27.26,18.32,多云,3,无,0,0.0,0,1,0,0,0
2025-02-19,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,26.47,21.12,晴,3,节假日,0,0.0,0,1,0,0,0
2025-02-20,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,22.75,17.16,多云,1,无,0,0.0,0,1,0,0,0
2025-02-21,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,26.36,17.42,晴,1,无,0,0.0,0,1,0,0,0
2025-02-22,VEM0003,MERC00005,2.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,28.29,22.19,晴,2,无,1,0.0,0,1,0,0,0
2025-02-23,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,24.6,15.89,多云,3,无,1,0.0,0,1,0,0,0
2025-02-24,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,22.18,14.29,多云,3,无,0,0.0,0,1,0,0,0
2025-02-25,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,25.97,19.66,晴,4,无,0,0.0,0,1,0,0,0
2025-02-26,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,28.65,21.56,多云,3,无,0,0.0,0,1,0,0,0
2025-02-27,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,27.85,19.5,多云,1,无,0,0.0,0,1,0,0,0
2025-02-28,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,23.68,16.07,多云,3,无,0,0.0,0,1,0,0,0
2025-03-01,VEM0003,MERC00005,3.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,28.33,20.88,多云,1,无,1,0.0,0,1,0,0,0
2025-03-02,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,27.44,20.39,晴,2,节假日,1,0.0,0,1,0,0,0
2025-03-03,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,25.66,16.85,阴,3,无,0,0.0,0,1,0,0,0
2025-03-04,VEM0003,MERC00005,0.0,BRAND0,TYPE4,standard,48,2,西安市,6.2,28.39,21.81,多云,2,无,0,0.0,0,1,0,0,0
